#cups;fecha;hora;kwh
ES0031105511811032KD2N;23/08/2024;12;1.99
ES0022105511819019MK3F;23/08/2024;13;1.014
ES0031105511819012LM0G;23/08/2024;13;0.646
ES0031105511819013KF1L;23/08/2024;13;1.014
ES0031105511811032KD2N;23/08/2024;13;1.475
ES0022105511819019MK3F;23/08/2024;14;1.698
ES0031105511819012LM0G;23/08/2024;14;1.014
ES0031105511819013KF1L;23/08/2024;14;1.698
ES0031105511811032KD2N;23/08/2024;14;2.592
ES0022105511819019MK3F;23/08/2024;15;0.729
ES0031105511819012LM0G;23/08/2024;15;0.522
ES0031105511819013KF1L;23/08/2024;15;0.729
ES0031105511811032KD2N;23/08/2024;15;1.294
ES0022105511819019MK3F;23/08/2024;16;1.619
ES0031105511819012LM0G;23/08/2024;16;0.828
ES0031105511819013KF1L;23/08/2024;16;1.619
ES0031105511811032KD2N;23/08/2024;16;2.468
ES0022105511819019MK3F;23/08/2024;17;1.107
ES0031105511819012LM0G;23/08/2024;17;0.27
ES0031105511819013KF1L;23/08/2024;17;1.107
ES0031105511811032KD2N;23/08/2024;17;1.543
ES0022105511819019MK3F;23/08/2024;18;1.234
ES0031105511819012LM0G;23/08/2024;18;1.035
ES0031105511819013KF1L;23/08/2024;18;1.234
ES0031105511811032KD2N;23/08/2024;18;1.421
ES0022105511819019MK3F;23/08/2024;19;1.041
ES0031105511819012LM0G;23/08/2024;19;0.842
ES0031105511819013KF1L;23/08/2024;19;1.041
ES0031105511811032KD2N;23/08/2024;19;1.999
ES0022105511819019MK3F;23/08/2024;20;0.972
ES0031105511819012LM0G;23/08/2024;20;0.522
ES0031105511819013KF1L;23/08/2024;20;0.972
ES0031105511811032KD2N;23/08/2024;20;1.529
ES0022105511819019MK3F;23/08/2024;21;0.502
ES0031105511819012LM0G;23/08/2024;21;0.249
ES0031105511819013KF1L;23/08/2024;21;0.502
ES0031105511811032KD2N;23/08/2024;21;0.59
ES0022105511819019MK3F;23/08/2024;22;0.765
ES0031105511819012LM0G;23/08/2024;22;0.73
ES0031105511819013KF1L;23/08/2024;22;0.765
ES0031105511811032KD2N;23/08/2024;22;1.509
ES0022105511819019MK3F;23/08/2024;23;1.732
ES0031105511819012LM0G;23/08/2024;23;1.051
ES0031105511819013KF1L;23/08/2024;23;1.732
ES0031105511811032KD2N;23/08/2024;23;2.66
ES0022105511819019MK3F;23/08/2024;24;1.171
ES0031105511819012LM0G;23/08/2024;24;0.623
ES0031105511819013KF1L;23/08/2024;24;1.171
ES0031105511811032KD2N;23/08/2024;24;1.804
ES0022105511819019MK3F;24/08/2024;1;1.468
ES0031105511819012LM0G;24/08/2024;1;0.49
ES0031105511819013KF1L;24/08/2024;1;1.468
ES0031105511811032KD2N;24/08/2024;1;1.652
ES0022105511819019MK3F;24/08/2024;2;1.299
ES0031105511819012LM0G;24/08/2024;2;0.817
ES0031105511819013KF1L;24/08/2024;2;1.299
ES0031105511811032KD2N;24/08/2024;2;1.569
ES0022105511819019MK3F;24/08/2024;3;1.608
ES0031105511819012LM0G;24/08/2024;3;0.987
ES0031105511819013KF1L;24/08/2024;3;1.608
ES0031105511811032KD2N;24/08/2024;3;2.148
ES0022105511819019MK3F;24/08/2024;4;0.523
ES0031105511819012LM0G;24/08/2024;4;0.444
ES0031105511819013KF1L;24/08/2024;4;0.523
ES0031105511811032KD2N;24/08/2024;4;0.736
ES0022105511819019MK3F;24/08/2024;5;0.826
ES0031105511819012LM0G;24/08/2024;5;0.79
ES0031105511819013KF1L;24/08/2024;5;0.826
ES0031105511811032KD2N;24/08/2024;5;0.862
ES0022105511819019MK3F;24/08/2024;6;1.083
ES0031105511819012LM0G;24/08/2024;6;0.922
ES0031105511819013KF1L;24/08/2024;6;1.083
ES0031105511811032KD2N;24/08/2024;6;1.849
ES0022105511819019MK3F;24/08/2024;7;0.598
ES0031105511819012LM0G;24/08/2024;7;0.444
ES0031105511819013KF1L;24/08/2024;7;0.598
ES0031105511811032KD2N;24/08/2024;7;1.416
ES0022105511819019MK3F;24/08/2024;8;1.278
ES0031105511819012LM0G;24/08/2024;8;0.877
ES0031105511819013KF1L;24/08/2024;8;1.278
ES0031105511811032KD2N;24/08/2024;8;1.667
ES0022105511819019MK3F;24/08/2024;9;0.19
ES0031105511819012LM0G;24/08/2024;9;0.102
ES0031105511819013KF1L;24/08/2024;9;0.19
ES0031105511811032KD2N;24/08/2024;9;1.101
ES0022105511819019MK3F;24/08/2024;10;1.163
ES0031105511819012LM0G;24/08/2024;10;0.176
ES0031105511819013KF1L;24/08/2024;10;1.163
ES0031105511811032KD2N;24/08/2024;10;2.035
ES0022105511819019MK3F;24/08/2024;11;1.106
ES0031105511819012LM0G;24/08/2024;11;0.579
ES0031105511819013KF1L;24/08/2024;11;1.106
ES0031105511811032KD2N;24/08/2024;11;1.483
ES0022105511819019MK3F;24/08/2024;12;1.679
ES0031105511819012LM0G;24/08/2024;12;1.069
ES0031105511819013KF1L;24/08/2024;12;1.679
ES0031105511811032KD2N;24/08/2024;12;2.312
ES0022105511819019MK3F;24/08/2024;13;1.652
ES0031105511819012LM0G;24/08/2024;13;1.023
ES0031105511819013KF1L;24/08/2024;13;1.652
ES0031105511811032KD2N;24/08/2024;13;2.034
ES0022105511819019MK3F;24/08/2024;14;1.522
ES0031105511819012LM0G;24/08/2024;14;1.047
ES0031105511819013KF1L;24/08/2024;14;1.522
ES0031105511811032KD2N;24/08/2024;14;1.576
ES0022105511819019MK3F;24/08/2024;15;1.287
ES0031105511819012LM0G;24/08/2024;15;1.042
ES0031105511819013KF1L;24/08/2024;15;1.287
ES0031105511811032KD2N;24/08/2024;15;1.317
ES0022105511819019MK3F;24/08/2024;16;0.842
ES0031105511819012LM0G;24/08/2024;16;0.608
ES0031105511819013KF1L;24/08/2024;16;0.842
ES0031105511811032KD2N;24/08/2024;16;1.326
ES0022105511819019MK3F;24/08/2024;17;0.356
ES0031105511819012LM0G;24/08/2024;17;0.147
ES0031105511819013KF1L;24/08/2024;17;0.356
ES0031105511811032KD2N;24/08/2024;17;0.957
ES0022105511819019MK3F;24/08/2024;18;1.052
ES0031105511819012LM0G;24/08/2024;18;0.811
ES0031105511819013KF1L;24/08/2024;18;1.052
ES0031105511811032KD2N;24/08/2024;18;1.457
ES0022105511819019MK3F;24/08/2024;19;0.782
ES0031105511819012LM0G;24/08/2024;19;0.446
ES0031105511819013KF1L;24/08/2024;19;0.782
ES0031105511811032KD2N;24/08/2024;19;0.784
ES0022105511819019MK3F;24/08/2024;20;0.846
ES0031105511819012LM0G;24/08/2024;20;0.324
ES0031105511819013KF1L;24/08/2024;20;0.846
ES0031105511811032KD2N;24/08/2024;20;1.612
ES0022105511819019MK3F;24/08/2024;21;0.87
ES0031105511819012LM0G;24/08/2024;21;0.711
ES0031105511819013KF1L;24/08/2024;21;0.87
ES0031105511811032KD2N;24/08/2024;21;1.765
ES0022105511819019MK3F;24/08/2024;22;0.79
ES0031105511819012LM0G;24/08/2024;22;0.717
ES0031105511819013KF1L;24/08/2024;22;0.79
ES0031105511811032KD2N;24/08/2024;22;1.541
ES0022105511819019MK3F;24/08/2024;23;1.044
ES0031105511819012LM0G;24/08/2024;23;0.362
ES0031105511819013KF1L;24/08/2024;23;1.044
ES0031105511811032KD2N;24/08/2024;23;1.557
ES0022105511819019MK3F;24/08/2024;24;1.527
ES0031105511819012LM0G;24/08/2024;24;0.689
ES0031105511819013KF1L;24/08/2024;24;1.527
ES0031105511811032KD2N;24/08/2024;24;1.829
ES0022105511819019MK3F;25/08/2024;1;1.405
ES0031105511819012LM0G;25/08/2024;1;0.772
ES0031105511819013KF1L;25/08/2024;1;1.405
ES0031105511811032KD2N;25/08/2024;1;2.222
ES0022105511819019MK3F;25/08/2024;2;1.002
ES0031105511819012LM0G;25/08/2024;2;0.436
ES0031105511819013KF1L;25/08/2024;2;1.002
ES0031105511811032KD2N;25/08/2024;2;1.417
ES0022105511819019MK3F;25/08/2024;3;1.269
ES0031105511819012LM0G;25/08/2024;3;1.085
ES0031105511819013KF1L;25/08/2024;3;1.269
ES0031105511811032KD2N;25/08/2024;3;1.437
ES0022105511819019MK3F;25/08/2024;4;1.594
ES0031105511819012LM0G;25/08/2024;4;1.066
ES0031105511819013KF1L;25/08/2024;4;1.594
ES0031105511811032KD2N;25/08/2024;4;2.408
ES0022105511819019MK3F;25/08/2024;5;1.831
ES0031105511819012LM0G;25/08/2024;5;0.907
ES0031105511819013KF1L;25/08/2024;5;1.831
ES0031105511811032KD2N;25/08/2024;5;2.314
ES0022105511819019MK3F;25/08/2024;6;0.802
ES0031105511819012LM0G;25/08/2024;6;0.701
ES0031105511819013KF1L;25/08/2024;6;0.802
ES0031105511811032KD2N;25/08/2024;6;1.567
ES0022105511819019MK3F;25/08/2024;7;1.139
ES0031105511819012LM0G;25/08/2024;7;0.199
ES0031105511819013KF1L;25/08/2024;7;1.139
ES0031105511811032KD2N;25/08/2024;7;2.111
ES0022105511819019MK3F;25/08/2024;8;0.223
ES0031105511819012LM0G;25/08/2024;8;0.18
ES0031105511819013KF1L;25/08/2024;8;0.223
ES0031105511811032KD2N;25/08/2024;8;0.708
ES0022105511819019MK3F;25/08/2024;9;1.374
ES0031105511819012LM0G;25/08/2024;9;0.856
ES0031105511819013KF1L;25/08/2024;9;1.374
ES0031105511811032KD2N;25/08/2024;9;1.493
ES0022105511819019MK3F;25/08/2024;10;1.237
ES0031105511819012LM0G;25/08/2024;10;0.635
ES0031105511819013KF1L;25/08/2024;10;1.237
ES0031105511811032KD2N;25/08/2024;10;1.529
ES0022105511819019MK3F;25/08/2024;11;0.276
ES0031105511819012LM0G;25/08/2024;11;0.213
ES0031105511819013KF1L;25/08/2024;11;0.276
ES0031105511811032KD2N;25/08/2024;11;0.493
ES0022105511819019MK3F;25/08/2024;12;0.616
ES0031105511819012LM0G;25/08/2024;12;0.385
ES0031105511819013KF1L;25/08/2024;12;0.616
ES0031105511811032KD2N;25/08/2024;12;0.898
ES0022105511819019MK3F;25/08/2024;13;1.038
ES0031105511819012LM0G;25/08/2024;13;0.281
ES0031105511819013KF1L;25/08/2024;13;1.038
ES0031105511811032KD2N;25/08/2024;13;1.714
ES0022105511819019MK3F;25/08/2024;14;1.121
ES0031105511819012LM0G;25/08/2024;14;0.593
ES0031105511819013KF1L;25/08/2024;14;1.121
ES0031105511811032KD2N;25/08/2024;14;1.74
ES0022105511819019MK3F;25/08/2024;15;0.446
ES0031105511819012LM0G;25/08/2024;15;0.297
ES0031105511819013KF1L;25/08/2024;15;0.446
ES0031105511811032KD2N;25/08/2024;15;1.314
ES0022105511819019MK3F;25/08/2024;16;0.917
ES0031105511819012LM0G;25/08/2024;16;0.417
ES0031105511819013KF1L;25/08/2024;16;0.917
ES0031105511811032KD2N;25/08/2024;16;1.122
ES0022105511819019MK3F;25/08/2024;17;0.946
ES0031105511819012LM0G;25/08/2024;17;0.654
ES0031105511819013KF1L;25/08/2024;17;0.946
ES0031105511811032KD2N;25/08/2024;17;1.31
ES0022105511819019MK3F;25/08/2024;18;0.579
ES0031105511819012LM0G;25/08/2024;18;0.477
ES0031105511819013KF1L;25/08/2024;18;0.579
ES0031105511811032KD2N;25/08/2024;18;1.566
ES0022105511819019MK3F;25/08/2024;19;1.359
ES0031105511819012LM0G;25/08/2024;19;0.79
ES0031105511819013KF1L;25/08/2024;19;1.359
ES0031105511811032KD2N;25/08/2024;19;2.132
ES0022105511819019MK3F;25/08/2024;20;1.698
ES0031105511819012LM0G;25/08/2024;20;0.791
ES0031105511819013KF1L;25/08/2024;20;1.698
ES0031105511811032KD2N;25/08/2024;20;2.067
ES0022105511819019MK3F;25/08/2024;21;1.103
ES0031105511819012LM0G;25/08/2024;21;0.187
ES0031105511819013KF1L;25/08/2024;21;1.103
ES0031105511811032KD2N;25/08/2024;21;1.4
ES0022105511819019MK3F;25/08/2024;22;1.818
ES0031105511819012LM0G;25/08/2024;22;1.071
ES0031105511819013KF1L;25/08/2024;22;1.818
ES0031105511811032KD2N;25/08/2024;22;2.375
ES0022105511819019MK3F;25/08/2024;23;2.055
ES0031105511819012LM0G;25/08/2024;23;1.23
ES0031105511819013KF1L;25/08/2024;23;2.055
ES0031105511811032KD2N;25/08/2024;23;2.44
ES0022105511819019MK3F;25/08/2024;24;0.253
ES0031105511819012LM0G;25/08/2024;24;0.142
ES0031105511819013KF1L;25/08/2024;24;0.253
ES0031105511811032KD2N;25/08/2024;24;0.751
ES0022105511819019MK3F;26/08/2024;1;1.104
ES0031105511819012LM0G;26/08/2024;1;0.523
ES0031105511819013KF1L;26/08/2024;1;1.104
ES0031105511811032KD2N;26/08/2024;1;1.927
ES0022105511819019MK3F;26/08/2024;2;1.388
ES0031105511819012LM0G;26/08/2024;2;0.798
ES0031105511819013KF1L;26/08/2024;2;1.388
ES0031105511811032KD2N;26/08/2024;2;1.797
ES0022105511819019MK3F;26/08/2024;3;0.979
ES0031105511819012LM0G;26/08/2024;3;0.846
ES0031105511819013KF1L;26/08/2024;3;0.979
ES0031105511811032KD2N;26/08/2024;3;1.379
ES0022105511819019MK3F;26/08/2024;4;1.5
ES0031105511819012LM0G;26/08/2024;4;0.769
ES0031105511819013KF1L;26/08/2024;4;1.5
ES0031105511811032KD2N;26/08/2024;4;1.512
ES0022105511819019MK3F;26/08/2024;5;1.163
ES0031105511819012LM0G;26/08/2024;5;1.077
ES0031105511819013KF1L;26/08/2024;5;1.163
ES0031105511811032KD2N;26/08/2024;5;1.718
ES0022105511819019MK3F;26/08/2024;6;1.085
ES0031105511819012LM0G;26/08/2024;6;0.923
ES0031105511819013KF1L;26/08/2024;6;1.085
ES0031105511811032KD2N;26/08/2024;6;1.249
ES0022105511819019MK3F;26/08/2024;7;1.226
ES0031105511819012LM0G;26/08/2024;7;0.407
ES0031105511819013KF1L;26/08/2024;7;1.226
ES0031105511811032KD2N;26/08/2024;7;1.888
ES0022105511819019MK3F;26/08/2024;8;1.177
ES0031105511819012LM0G;26/08/2024;8;0.74
ES0031105511819013KF1L;26/08/2024;8;1.177
ES0031105511811032KD2N;26/08/2024;8;1.325
ES0022105511819019MK3F;26/08/2024;9;0.904
ES0031105511819012LM0G;26/08/2024;9;0.411
ES0031105511819013KF1L;26/08/2024;9;0.904
ES0031105511811032KD2N;26/08/2024;9;1.494
ES0022105511819019MK3F;26/08/2024;10;1.529
ES0031105511819012LM0G;26/08/2024;10;0.831
ES0031105511819013KF1L;26/08/2024;10;1.529
ES0031105511811032KD2N;26/08/2024;10;1.872
ES0022105511819019MK3F;26/08/2024;11;0.74
ES0031105511819012LM0G;26/08/2024;11;0.304
ES0031105511819013KF1L;26/08/2024;11;0.74
ES0031105511811032KD2N;26/08/2024;11;1.601
ES0022105511819019MK3F;26/08/2024;12;1.544
ES0031105511819012LM0G;26/08/2024;12;1.041
ES0031105511819013KF1L;26/08/2024;12;1.544
ES0031105511811032KD2N;26/08/2024;12;1.942
ES0022105511819019MK3F;26/08/2024;13;0.515
ES0031105511819012LM0G;26/08/2024;13;0.46
ES0031105511819013KF1L;26/08/2024;13;0.515
ES0031105511811032KD2N;26/08/2024;13;0.919
ES0022105511819019MK3F;26/08/2024;14;1.006
ES0031105511819012LM0G;26/08/2024;14;0.818
ES0031105511819013KF1L;26/08/2024;14;1.006
ES0031105511811032KD2N;26/08/2024;14;1.985
ES0022105511819019MK3F;26/08/2024;15;1.349
ES0031105511819012LM0G;26/08/2024;15;0.357
ES0031105511819013KF1L;26/08/2024;15;1.349
ES0031105511811032KD2N;26/08/2024;15;2.09
ES0022105511819019MK3F;26/08/2024;16;1.156
ES0031105511819012LM0G;26/08/2024;16;0.398
ES0031105511819013KF1L;26/08/2024;16;1.156
ES0031105511811032KD2N;26/08/2024;16;1.228
ES0022105511819019MK3F;26/08/2024;17;1.235
ES0031105511819012LM0G;26/08/2024;17;0.472
ES0031105511819013KF1L;26/08/2024;17;1.235
ES0031105511811032KD2N;26/08/2024;17;1.522
ES0022105511819019MK3F;26/08/2024;18;0.868
ES0031105511819012LM0G;26/08/2024;18;0.845
ES0031105511819013KF1L;26/08/2024;18;0.868
ES0031105511811032KD2N;26/08/2024;18;0.994
ES0022105511819019MK3F;26/08/2024;19;1.623
ES0031105511819012LM0G;26/08/2024;19;0.778
ES0031105511819013KF1L;26/08/2024;19;1.623
ES0031105511811032KD2N;26/08/2024;19;2.053
ES0022105511819019MK3F;26/08/2024;20;1.671
ES0031105511819012LM0G;26/08/2024;20;0.983
ES0031105511819013KF1L;26/08/2024;20;1.671
ES0031105511811032KD2N;26/08/2024;20;2.044
ES0022105511819019MK3F;26/08/2024;21;6.043
ES0031105511819012LM0G;26/08/2024;21;5.271
ES0031105511819013KF1L;26/08/2024;21;6.043
ES0031105511811032KD2N;26/08/2024;21;6.75
ES0022105511819019MK3F;26/08/2024;22;6.936
ES0031105511819012LM0G;26/08/2024;22;5.982
ES0031105511819013KF1L;26/08/2024;22;6.936
ES0031105511811032KD2N;26/08/2024;22;7.726
ES0022105511819019MK3F;26/08/2024;23;6.114
ES0031105511819012LM0G;26/08/2024;23;6.014
ES0031105511819013KF1L;26/08/2024;23;6.114
ES0031105511811032KD2N;26/08/2024;23;6.932
ES0022105511819019MK3F;26/08/2024;24;6.797
ES0031105511819012LM0G;26/08/2024;24;6.454
ES0031105511819013KF1L;26/08/2024;24;6.797
ES0031105511811032KD2N;26/08/2024;24;7.582
ES0022105511819019MK3F;27/08/2024;1;6.513
ES0031105511819012LM0G;27/08/2024;1;6.292
ES0031105511819013KF1L;27/08/2024;1;6.513
ES0031105511811032KD2N;27/08/2024;1;6.555
ES0022105511819019MK3F;27/08/2024;2;6.802
ES0031105511819012LM0G;27/08/2024;2;6.522
ES0031105511819013KF1L;27/08/2024;2;6.802
ES0031105511811032KD2N;27/08/2024;2;7.519
ES0022105511819019MK3F;27/08/2024;3;5.019
ES0031105511819012LM0G;27/08/2024;3;4.388
ES0031105511819013KF1L;27/08/2024;3;5.019
ES0031105511811032KD2N;27/08/2024;3;5.779
ES0022105511819019MK3F;27/08/2024;4;1.212
ES0031105511819012LM0G;27/08/2024;4;0.301
ES0031105511819013KF1L;27/08/2024;4;1.212
ES0031105511811032KD2N;27/08/2024;4;1.801
ES0022105511819019MK3F;27/08/2024;5;0.833
ES0031105511819012LM0G;27/08/2024;5;0.636
ES0031105511819013KF1L;27/08/2024;5;0.833
ES0031105511811032KD2N;27/08/2024;5;1.023
ES0022105511819019MK3F;27/08/2024;6;1.107
ES0031105511819012LM0G;27/08/2024;6;0.249
ES0031105511819013KF1L;27/08/2024;6;1.107
ES0031105511811032KD2N;27/08/2024;6;1.419
ES0022105511819019MK3F;27/08/2024;7;1.435
ES0031105511819012LM0G;27/08/2024;7;0.449
ES0031105511819013KF1L;27/08/2024;7;1.435
ES0031105511811032KD2N;27/08/2024;7;1.731
ES0022105511819019MK3F;27/08/2024;8;1.072
ES0031105511819012LM0G;27/08/2024;8;0.644
ES0031105511819013KF1L;27/08/2024;8;1.072
ES0031105511811032KD2N;27/08/2024;8;1.884
ES0022105511819019MK3F;27/08/2024;9;1.09
ES0031105511819012LM0G;27/08/2024;9;0.996
ES0031105511819013KF1L;27/08/2024;9;1.09
ES0031105511811032KD2N;27/08/2024;9;2.043
ES0022105511819019MK3F;27/08/2024;10;0.475
ES0031105511819012LM0G;27/08/2024;10;0.457
ES0031105511819013KF1L;27/08/2024;10;0.475
ES0031105511811032KD2N;27/08/2024;10;0.511
ES0022105511819019MK3F;27/08/2024;11;0.947
ES0031105511819012LM0G;27/08/2024;11;0.868
ES0031105511819013KF1L;27/08/2024;11;0.947
ES0031105511811032KD2N;27/08/2024;11;1.228
ES0022105511819019MK3F;27/08/2024;12;1.053
ES0031105511819012LM0G;27/08/2024;12;0.136
ES0031105511819013KF1L;27/08/2024;12;1.053
ES0031105511811032KD2N;27/08/2024;12;1.832
ES0022105511819019MK3F;27/08/2024;13;0.696
ES0031105511819012LM0G;27/08/2024;13;0.301
ES0031105511819013KF1L;27/08/2024;13;0.696
ES0031105511811032KD2N;27/08/2024;13;1.153
ES0022105511819019MK3F;27/08/2024;14;0.582
ES0031105511819012LM0G;27/08/2024;14;0.262
ES0031105511819013KF1L;27/08/2024;14;0.582
ES0031105511811032KD2N;27/08/2024;14;1.31
ES0022105511819019MK3F;27/08/2024;15;0.997
ES0031105511819012LM0G;27/08/2024;15;0.325
ES0031105511819013KF1L;27/08/2024;15;0.997
ES0031105511811032KD2N;27/08/2024;15;1.816
ES0022105511819019MK3F;27/08/2024;16;1.072
ES0031105511819012LM0G;27/08/2024;16;0.178
ES0031105511819013KF1L;27/08/2024;16;1.072
ES0031105511811032KD2N;27/08/2024;16;1.944
ES0022105511819019MK3F;27/08/2024;17;1.109
ES0031105511819012LM0G;27/08/2024;17;0.35
ES0031105511819013KF1L;27/08/2024;17;1.109
ES0031105511811032KD2N;27/08/2024;17;1.341
ES0022105511819019MK3F;27/08/2024;18;0.793
ES0031105511819012LM0G;27/08/2024;18;0.568
ES0031105511819013KF1L;27/08/2024;18;0.793
ES0031105511811032KD2N;27/08/2024;18;1.277
ES0022105511819019MK3F;27/08/2024;19;1.053
ES0031105511819012LM0G;27/08/2024;19;0.271
ES0031105511819013KF1L;27/08/2024;19;1.053
ES0031105511811032KD2N;27/08/2024;19;1.552
ES0022105511819019MK3F;27/08/2024;20;0.735
ES0031105511819012LM0G;27/08/2024;20;0.468
ES0031105511819013KF1L;27/08/2024;20;0.735
ES0031105511811032KD2N;27/08/2024;20;1.496
ES0022105511819019MK3F;27/08/2024;21;1.091
ES0031105511819012LM0G;27/08/2024;21;0.313
ES0031105511819013KF1L;27/08/2024;21;1.091
ES0031105511811032KD2N;27/08/2024;21;1.252
ES0022105511819019MK3F;27/08/2024;22;1.454
ES0031105511819012LM0G;27/08/2024;22;0.721
ES0031105511819013KF1L;27/08/2024;22;1.454
ES0031105511811032KD2N;27/08/2024;22;1.587
ES0022105511819019MK3F;27/08/2024;23;1.118
ES0031105511819012LM0G;27/08/2024;23;0.338
ES0031105511819013KF1L;27/08/2024;23;1.118
ES0031105511811032KD2N;27/08/2024;23;1.319
ES0022105511819019MK3F;27/08/2024;24;1.422
ES0031105511819012LM0G;27/08/2024;24;0.564
ES0031105511819013KF1L;27/08/2024;24;1.422
ES0031105511811032KD2N;27/08/2024;24;1.712
ES0022105511819019MK3F;28/08/2024;1;1.118
ES0031105511819012LM0G;28/08/2024;1;0.931
ES0031105511819013KF1L;28/08/2024;1;1.118
ES0031105511811032KD2N;28/08/2024;1;1.522
ES0022105511819019MK3F;28/08/2024;2;1.101
ES0031105511819012LM0G;28/08/2024;2;0.265
ES0031105511819013KF1L;28/08/2024;2;1.101
ES0031105511811032KD2N;28/08/2024;2;1.9
ES0022105511819019MK3F;28/08/2024;3;0.845
ES0031105511819012LM0G;28/08/2024;3;0.16
ES0031105511819013KF1L;28/08/2024;3;0.845
ES0031105511811032KD2N;28/08/2024;3;1.438
ES0022105511819019MK3F;28/08/2024;4;0.717
ES0031105511819012LM0G;28/08/2024;4;0.42
ES0031105511819013KF1L;28/08/2024;4;0.717
ES0031105511811032KD2N;28/08/2024;4;0.717
ES0022105511819019MK3F;28/08/2024;5;0.551
ES0031105511819012LM0G;28/08/2024;5;0.398
ES0031105511819013KF1L;28/08/2024;5;0.551
ES0031105511811032KD2N;28/08/2024;5;1.413
ES0022105511819019MK3F;28/08/2024;6;0.667
ES0031105511819012LM0G;28/08/2024;6;0.321
ES0031105511819013KF1L;28/08/2024;6;0.667
ES0031105511811032KD2N;28/08/2024;6;1.636
ES0022105511819019MK3F;28/08/2024;7;1.013
ES0031105511819012LM0G;28/08/2024;7;0.455
ES0031105511819013KF1L;28/08/2024;7;1.013
ES0031105511811032KD2N;28/08/2024;7;1.077
ES0022105511819019MK3F;28/08/2024;8;1.566
ES0031105511819012LM0G;28/08/2024;8;0.693
ES0031105511819013KF1L;28/08/2024;8;1.566
ES0031105511811032KD2N;28/08/2024;8;1.602
ES0022105511819019MK3F;28/08/2024;9;0.733
ES0031105511819012LM0G;28/08/2024;9;0.478
ES0031105511819013KF1L;28/08/2024;9;0.733
ES0031105511811032KD2N;28/08/2024;9;1.658
ES0022105511819019MK3F;28/08/2024;10;1.244
ES0031105511819012LM0G;28/08/2024;10;1.156
ES0031105511819013KF1L;28/08/2024;10;1.244
ES0031105511811032KD2N;28/08/2024;10;2.045
ES0022105511819019MK3F;28/08/2024;11;0.621
ES0031105511819012LM0G;28/08/2024;11;0.243
ES0031105511819013KF1L;28/08/2024;11;0.621
ES0031105511811032KD2N;28/08/2024;11;0.75
ES0022105511819019MK3F;28/08/2024;12;0.452
ES0031105511819012LM0G;28/08/2024;12;0.147
ES0031105511819013KF1L;28/08/2024;12;0.452
ES0031105511811032KD2N;28/08/2024;12;0.632
ES0022105511819019MK3F;28/08/2024;13;0.769
ES0031105511819012LM0G;28/08/2024;13;0.7
ES0031105511819013KF1L;28/08/2024;13;0.769
ES0031105511811032KD2N;28/08/2024;13;1.347
ES0022105511819019MK3F;28/08/2024;14;0.524
ES0031105511819012LM0G;28/08/2024;14;0.257
ES0031105511819013KF1L;28/08/2024;14;0.524
ES0031105511811032KD2N;28/08/2024;14;1.406
ES0022105511819019MK3F;28/08/2024;15;0.927
ES0031105511819012LM0G;28/08/2024;15;0.238
ES0031105511819013KF1L;28/08/2024;15;0.927
ES0031105511811032KD2N;28/08/2024;15;1.446
ES0022105511819019MK3F;28/08/2024;16;1.74
ES0031105511819012LM0G;28/08/2024;16;0.891
ES0031105511819013KF1L;28/08/2024;16;1.74
ES0031105511811032KD2N;28/08/2024;16;2.054
ES0022105511819019MK3F;28/08/2024;17;1.111
ES0031105511819012LM0G;28/08/2024;17;0.742
ES0031105511819013KF1L;28/08/2024;17;1.111
ES0031105511811032KD2N;28/08/2024;17;2.102
ES0022105511819019MK3F;28/08/2024;18;1.072
ES0031105511819012LM0G;28/08/2024;18;0.913
ES0031105511819013KF1L;28/08/2024;18;1.072
ES0031105511811032KD2N;28/08/2024;18;1.472
ES0022105511819019MK3F;28/08/2024;19;1.795
ES0031105511819012LM0G;28/08/2024;19;0.982
ES0031105511819013KF1L;28/08/2024;19;1.795
ES0031105511811032KD2N;28/08/2024;19;2.675
ES0022105511819019MK3F;28/08/2024;20;0.474
ES0031105511819012LM0G;28/08/2024;20;0.254
ES0031105511819013KF1L;28/08/2024;20;0.474
ES0031105511811032KD2N;28/08/2024;20;0.607
ES0022105511819019MK3F;28/08/2024;21;0.883
ES0031105511819012LM0G;28/08/2024;21;0.167
ES0031105511819013KF1L;28/08/2024;21;0.883
ES0031105511811032KD2N;28/08/2024;21;1.614
ES0022105511819019MK3F;28/08/2024;22;1.047
ES0031105511819012LM0G;28/08/2024;22;0.832
ES0031105511819013KF1L;28/08/2024;22;1.047
ES0031105511811032KD2N;28/08/2024;22;1.2
ES0022105511819019MK3F;28/08/2024;23;1.733
